,smiles,bond_index,ref,preprocessor_class,mol_id,predicted
513,CC[C@@H](C(N)=O)N1CCCC1=O,14,99.47,6.0,39,99.91326
514,CC[C@@H](C(N)=O)N1CCCC1=O,20,92.52,6.0,39,91.77706
515,CC[C@@H](C(N)=O)N1CCCC1=O,15,97.29,6.0,39,96.93555
516,CC[C@@H](C(N)=O)N1CCCC1=O,22,96.63,6.0,39,96.65857
517,CC[C@@H](C(N)=O)N1CCCC1=O,23,96.63,6.0,39,96.65857
518,CC[C@@H](C(N)=O)N1CCCC1=O,21,92.52,6.0,39,91.77706
519,CC[C@@H](C(N)=O)N1CCCC1=O,12,99.47,6.0,39,99.91326
520,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,28,100.09,6.0,40,100.2867
521,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,37,96.14,6.0,40,96.349304
522,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,27,100.09,6.0,40,100.2867
523,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,34,91.52,6.0,40,89.72681
524,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,44,94.98,6.0,40,92.87558
525,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,33,91.52,6.0,40,89.72681
526,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,41,111.64,6.0,40,111.76602
527,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,39,111.05,6.0,40,110.9497
528,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,30,100.09,6.0,40,100.2867
529,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,40,110.92,6.0,40,110.78209
530,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,43,86.89,6.0,40,87.043236
531,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,31,100.09,6.0,40,100.2867
532,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,49,87.2,6.0,40,87.03729
533,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,23,100.09,6.0,40,100.2867
534,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,26,100.09,6.0,40,100.2867
535,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,35,92.58,6.0,40,92.52586
536,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,29,100.09,6.0,40,100.2867
537,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,24,100.09,6.0,40,100.2867
538,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,48,87.2,6.0,40,87.03729
539,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,46,95.84,6.0,40,92.32787
540,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,38,96.14,6.0,40,96.349304
541,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,42,86.89,6.0,40,87.043236
542,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,25,100.09,6.0,40,100.2867
543,COC(=O)C(c1ccccc1)C1CCCCN1,35,90.75,6.0,41,90.236305
544,COC(=O)C(c1ccccc1)C1CCCCN1,19,98.31,6.0,41,98.14673
545,COC(=O)C(c1ccccc1)C1CCCCN1,31,97.61,6.0,41,97.60059
546,COC(=O)C(c1ccccc1)C1CCCCN1,23,111.03,6.0,41,110.89279
547,COC(=O)C(c1ccccc1)C1CCCCN1,22,111.39,6.0,41,110.6234
548,COC(=O)C(c1ccccc1)C1CCCCN1,21,89.2,6.0,41,83.79944
549,COC(=O)C(c1ccccc1)C1CCCCN1,25,111.03,6.0,41,110.89279
550,COC(=O)C(c1ccccc1)C1CCCCN1,20,98.31,6.0,41,98.14673
551,COC(=O)C(c1ccccc1)C1CCCCN1,27,90.48,6.0,41,92.88037
552,COC(=O)C(c1ccccc1)C1CCCCN1,30,97.61,6.0,41,97.60059
553,COC(=O)C(c1ccccc1)C1CCCCN1,33,98.97,6.0,41,98.39913
554,COC(=O)C(c1ccccc1)C1CCCCN1,26,111.39,6.0,41,110.6234
555,COC(=O)C(c1ccccc1)C1CCCCN1,32,98.97,6.0,41,98.39913
556,COC(=O)C(c1ccccc1)C1CCCCN1,34,90.75,6.0,41,90.236305
557,COC(=O)C(c1ccccc1)C1CCCCN1,29,99.1,6.0,41,96.880936
558,COC(=O)C(c1ccccc1)C1CCCCN1,24,111.28,6.0,41,111.339066
559,COC(=O)C(c1ccccc1)C1CCCCN1,18,98.31,6.0,41,98.14673
560,COC(=O)C(c1ccccc1)C1CCCCN1,28,99.1,6.0,41,96.880936
561,O=c1[nH]cnc2[nH]ncc12,14,116.28,6.0,42,116.04007
562,O=c1[nH]cnc2[nH]ncc12,12,107.91,6.0,42,107.7491
563,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,43,96.58,6.0,43,97.096054
564,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,47,97.77,6.0,43,95.27813
565,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,48,97.77,6.0,43,95.27813
566,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,55,98.71,6.0,43,98.996796
567,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,57,98.71,6.0,43,98.996796
568,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,61,98.85,6.0,43,96.51838
569,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,65,98.74,6.0,43,99.19478
570,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,49,98.08,6.0,43,97.36252
571,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,60,95.35,6.0,43,96.80734
572,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,50,98.08,6.0,43,97.36252
573,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,63,98.74,6.0,43,99.19478
574,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,42,96.09,6.0,43,95.458405
575,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,41,96.09,6.0,43,95.458405
576,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,34,101.73,6.0,43,101.878586
577,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,51,87.9,6.0,43,90.17006
578,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,31,101.73,6.0,43,101.878586
579,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,30,101.73,6.0,43,101.878586
580,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,32,101.73,6.0,43,101.878586
581,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,35,101.73,6.0,43,101.878586
582,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,62,98.85,6.0,43,96.51838
583,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,40,92.49,6.0,43,94.21373
584,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,59,95.35,6.0,43,96.80734
585,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,36,101.73,6.0,43,101.878586
586,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,64,98.74,6.0,43,99.19478
587,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,46,94.39,6.0,43,97.287445
588,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,56,98.71,6.0,43,98.996796
589,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,54,106.28,6.0,43,106.894455
590,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,37,101.73,6.0,43,101.878586
591,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,58,95.42,6.0,43,95.73564
592,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,38,101.73,6.0,43,101.878586
593,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,44,96.58,6.0,43,97.096054
594,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,33,101.73,6.0,43,101.878586
595,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,30,100.8,6.0,44,100.03113
596,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,33,83.12,6.0,44,83.812904
597,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,32,100.8,6.0,44,100.03113
598,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,43,77.3,6.0,44,76.29368
599,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,46,97.75,6.0,44,98.470726
600,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,36,96.05,6.0,44,95.24048
601,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,54,98.55,6.0,44,100.18916
602,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,38,96.83,6.0,44,95.97896
603,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,56,98.55,6.0,44,100.18916
604,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,41,96.03,6.0,44,96.18028
605,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,39,96.83,6.0,44,95.97896
606,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,48,97.75,6.0,44,98.470726
607,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,37,92.55,6.0,44,101.1848
608,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,58,111.73,6.0,44,112.33158
609,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,44,77.3,6.0,44,76.29368
610,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,47,97.75,6.0,44,98.470726
611,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,53,93.71,6.0,44,95.861824
612,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,59,110.65,6.0,44,111.48266
613,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,51,90.81,6.0,44,93.45761
614,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,31,100.8,6.0,44,100.03113
615,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,40,96.03,6.0,44,96.18028
616,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,55,98.55,6.0,44,100.18916
617,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,49,97.37,6.0,45,97.42008
618,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,31,96.96,6.0,45,96.16048
619,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,32,96.96,6.0,45,96.16048
620,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,52,98.1,6.0,45,99.14536
621,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,51,97.37,6.0,45,97.42008
622,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,53,98.1,6.0,45,99.14536
623,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,44,97.39,6.0,45,96.32832
624,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,40,96.67,6.0,45,96.05603
625,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,42,107.6,6.0,45,107.692795
626,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,41,103.98,6.0,45,110.58377
627,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,39,96.67,6.0,45,96.05603
628,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,35,95.6,6.0,45,95.786766
629,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,36,95.6,6.0,45,95.786766
630,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,54,91.51,6.0,45,85.95133
631,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,55,91.51,6.0,45,85.95133
632,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,34,111.11,6.0,45,110.62013
633,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,38,96.67,6.0,45,96.05603
634,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,50,97.37,6.0,45,97.42008
635,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,33,96.96,6.0,45,96.16048
636,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,37,95.6,6.0,45,95.786766
637,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,45,97.39,6.0,45,96.32832
638,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,43,97.39,6.0,45,96.32832
639,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,22,99.16,6.0,46,96.254234
640,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,23,92.76,6.0,46,92.88013
641,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,16,110.1,6.0,46,109.56406
642,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,18,106.18,6.0,46,106.553276
643,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,26,100.75,6.0,46,99.66777
644,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,27,100.75,6.0,46,99.66777
645,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,29,100.75,6.0,46,99.66777
646,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,20,87.33,6.0,46,86.06534
647,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,25,100.75,6.0,46,99.66777
648,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,19,87.33,6.0,46,86.06534
649,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,28,100.75,6.0,46,99.66777
650,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,21,99.16,6.0,46,96.254234
651,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,17,110.1,6.0,46,109.56406
652,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,24,100.75,6.0,46,99.66777
653,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,30,99.11,6.0,47,98.688644
654,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,52,95.25,6.0,47,96.74994
655,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,55,99.16,6.0,47,97.02382
656,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,54,99.16,6.0,47,97.02382
657,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,45,90.67,6.0,47,91.14186
658,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,53,95.25,6.0,47,96.74994
659,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,38,95.27,6.0,47,96.796745
660,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,27,94.4,6.0,47,93.881546
661,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,49,98.74,6.0,47,99.53212
662,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,32,99.11,6.0,47,98.688644
663,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,41,81.83,6.0,47,84.68489
664,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,48,98.74,6.0,47,99.53212
665,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,36,96.46,6.0,47,97.016174
666,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,44,90.67,6.0,47,91.14186
667,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,42,81.83,6.0,47,84.68489
668,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,43,110.94,6.0,47,110.94568
669,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,29,94.4,6.0,47,93.881546
670,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,56,97.55,6.0,47,99.378204
671,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,51,94.52,6.0,47,95.26868
672,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,28,94.4,6.0,47,93.881546
673,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,31,99.11,6.0,47,98.688644
674,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,35,96.46,6.0,47,97.016174
675,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,57,97.55,6.0,47,99.378204
676,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,58,97.55,6.0,47,99.378204
677,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,50,98.74,6.0,47,99.53212
678,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,29,96.9,6.0,48,96.85037
679,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,27,110.31,6.0,48,111.17946
680,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,26,110.84,6.0,48,112.961395
681,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,44,89.53,6.0,48,89.88185
682,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,28,110.92,6.0,48,111.31038
683,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,41,89.78,6.0,48,90.747345
684,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,35,96.9,6.0,48,96.4977
685,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,30,96.9,6.0,48,96.85037
686,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,39,85.01,6.0,48,87.44281
687,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,46,98.64,6.0,48,97.172455
688,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,38,96.63,6.0,48,93.87546
689,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,37,98.44,6.0,48,95.36803
690,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,36,96.9,6.0,48,96.4977
691,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,33,97.57,6.0,48,97.35112
692,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,34,97.57,6.0,48,97.35112
693,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,42,89.78,6.0,48,90.747345
694,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,43,89.78,6.0,48,90.747345
695,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,47,98.64,6.0,48,97.172455
696,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,45,89.53,6.0,48,89.88185
697,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,40,85.01,6.0,48,87.44281
698,CCCCCOc1ccc2ccc(=O)oc2c1,27,95.35,6.0,49,94.19153
699,CCCCCOc1ccc2ccc(=O)oc2c1,19,99.95,6.0,49,100.19644
700,CCCCCOc1ccc2ccc(=O)oc2c1,25,98.54,6.0,49,98.12384
701,CCCCCOc1ccc2ccc(=O)oc2c1,31,110.35,6.0,49,109.33047
702,CCCCCOc1ccc2ccc(=O)oc2c1,23,97.41,6.0,49,97.07212
703,CCCCCOc1ccc2ccc(=O)oc2c1,26,98.54,6.0,49,98.12384
704,CCCCCOc1ccc2ccc(=O)oc2c1,29,114.24,6.0,49,113.080025
705,CCCCCOc1ccc2ccc(=O)oc2c1,20,99.95,6.0,49,100.19644
706,CCCCCOc1ccc2ccc(=O)oc2c1,24,97.41,6.0,49,97.07212
707,CCCCCOc1ccc2ccc(=O)oc2c1,21,97.24,6.0,49,96.982956
